id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1323527405680562177,1323527405680562177,2020-11-03 12:58:18 India Standard Time,2020-11-03,12:58:18,+0530,25073877,realdonaldtrump,Donald J. Trump,,Thank you Paris. Keep up the GREAT work!,en,[],[],[],3699,16656,117463,[],[],https://twitter.com/realDonaldTrump/status/1323527405680562177,False,https://twitter.com/PARISDENNARD/status/1315760590443417602,0,,,,,,,,[],,,,
1323475722032336896,1323475722032336896,2020-11-03 09:32:55 India Standard Time,2020-11-03,09:32:55,+0530,25073877,realdonaldtrump,Donald J. Trump,,"Heading to GRAND RAPIDS, MICHIGAN after a great evening in KENOSHA, WISCONSIN! Get out and VOTE tomorrow, let’s MAKE AMERICA GREAT AGAIN!  https://t.co/k6vyL1hLqL",en,[],[],[],8604,18001,105071,[],[],https://twitter.com/realDonaldTrump/status/1323475722032336896,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1323453367130169345/pu/img/LoagHqEoLuPWyA-3.jpg,,,,,,,[],,,,
1323426413286952960,1323426413286952960,2020-11-03 06:16:59 India Standard Time,2020-11-03,06:16:59,+0530,25073877,realdonaldtrump,Donald J. Trump,,"THANK YOU MICHIGAN! Tomorrow, you have the power, with your vote, to save AMERICA! So get your friends, get your family, get your neighbors and co-workers, and GET OUT AND VOTE! Together, WE will MAKE AMERICA GREAT AGAIN!  https://t.co/r51nIlOrKx",en,[],[],[],7212,18464,84150,[],[],https://twitter.com/realDonaldTrump/status/1323426413286952960,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1323408853556408321/pu/img/whx67mOtlOh6LTmc.jpg,,,,,,,[],,,,
1323425512933523456,1323425512933523456,2020-11-03 06:13:24 India Standard Time,2020-11-03,06:13:24,+0530,25073877,realdonaldtrump,Donald J. Trump,,"Over the next 4 years, we will teach our children to love our Country, honor our history, and always respect our great American Flag—and with God’s help, we will defend the right to life, religious liberty, and the right to KEEP AND BEAR ARMS!  https://t.co/gsFSghkmdM",en,[],['http://Vote.DonaldJTrump.com'],[],8621,16296,74617,[],[],https://twitter.com/realDonaldTrump/status/1323425512933523456,False,,0,,,,,,,,[],,,,
1323387597796900866,1323387597796900866,2020-11-03 03:42:45 India Standard Time,2020-11-03,03:42:45,+0530,25073877,realdonaldtrump,Donald J. Trump,,"As Christians throughout this great Country celebrate All Souls Day, let’s remember those who went before us and built this great nation. May their legacy inspire us as we keep our nation what it has always been: blessed and great!",en,[],[],[],13680,26665,150580,[],[],https://twitter.com/realDonaldTrump/status/1323387597796900866,False,,0,,,,,,,,[],,,,
1323334544272084998,1323334544272084998,2020-11-03 00:11:56 India Standard Time,2020-11-03,00:11:56,+0530,25073877,realdonaldtrump,Donald J. Trump,,MAKE AMERICA GREAT AGAIN!  https://t.co/gsFSghkmdM  https://t.co/390duZCB6P,en,[],['http://Vote.DonaldJTrump.com'],[],11503,21863,91641,[],[],https://twitter.com/realDonaldTrump/status/1323334544272084998,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1323331797409816582/pu/img/v0dm9y2Dw5C4tNdX.jpg,,,,,,,[],,,,
1323251437883805696,1323251437883805696,2020-11-02 18:41:42 India Standard Time,2020-11-02,18:41:42,+0530,25073877,realdonaldtrump,Donald J. Trump,,"As long as I’m in office, NEBRASKA, MICHIGAN, MINNESOTA, and OHIO will bounce back Bigger and Better than ever before! Early Vote polls close today in these Great States and we need YOU to get out and VOTE! Together, we’ll MAKE AMERICA GREAT AGAIN!!  https://t.co/7KiL8PyWqG",en,[],['http://Vote.donaldjtrump.com'],[],11410,15866,79430,[],[],https://twitter.com/realDonaldTrump/status/1323251437883805696,False,,0,,,,,,,,[],,,,
1323118772480176128,1323118772480176128,2020-11-02 09:54:32 India Standard Time,2020-11-02,09:54:32,+0530,25073877,realdonaldtrump,Donald J. Trump,,MAKE AMERICA GREAT AGAIN!,en,[],[],[],24683,48871,351121,[],[],https://twitter.com/realDonaldTrump/status/1323118772480176128,False,,0,,,,,,,,[],,,,
1323118334368387072,1323118334368387072,2020-11-02 09:52:47 India Standard Time,2020-11-02,09:52:47,+0530,25073877,realdonaldtrump,Donald J. Trump,,Getting ready to land in the Great State of Florida. See you soon!,en,[],[],[],6020,12991,132270,[],[],https://twitter.com/realDonaldTrump/status/1323118334368387072,False,,0,,,,,,,,[],,,,
1322982389656608769,1322982389656608769,2020-11-02 00:52:36 India Standard Time,2020-11-02,00:52:36,+0530,25073877,realdonaldtrump,Donald J. Trump,,"Michigan was GREAT! Landing now in Dubuque, Iowa. See you soon.",en,[],[],[],7683,18010,147738,[],[],https://twitter.com/realDonaldTrump/status/1322982389656608769,False,,0,,,,,,,,[],,,,
1322930983725899778,1322930983725899778,2020-11-01 21:28:20 India Standard Time,2020-11-01,21:28:20,+0530,25073877,realdonaldtrump,Donald J. Trump,,Report: Democrats Growing More Anxious in Pennsylvania  https://t.co/xRDgViR47O via @BreitbartNews  Biden would kill Fracking and our great 2nd Amendment. No wonder he’s losing Pennsylvania!,en,"[{'screen_name': 'breitbartnews', 'name': 'breitbart news', 'id': '457984599'}]",['https://www.breitbart.com/politics/2020/11/01/report-democrats-growing-more-anxious-in-pennsylvania-about-late-shift-towards-trump/'],[],4488,11026,51943,[],[],https://twitter.com/realDonaldTrump/status/1322930983725899778,False,,0,,,,,,,,[],,,,
1322919071042686976,1322919071042686976,2020-11-01 20:40:59 India Standard Time,2020-11-01,20:40:59,+0530,25073877,realdonaldtrump,Donald J. Trump,,"WISCONSIN! Vote to defend your family, your Country, and the American Way of Life. Get out and VOTE TODAY before In-Person Absentee Voting ends. Your vote will MAKE AMERICA GREAT AGAIN!  https://t.co/1ZHvrX3Hgk",en,[],['http://DJTVote.co/iyfoum'],[],4654,11135,53035,[],[],https://twitter.com/realDonaldTrump/status/1322919071042686976,False,,0,,,,,,,,[],,,,
1322899821267689472,1322899819661303808,2020-11-01 19:24:30 India Standard Time,2020-11-01,19:24:30,+0530,25073877,realdonaldtrump,Donald J. Trump,,"....all I needed, everything went swimmingly from there. He was so highly regarded &amp; respected in Scotland and beyond that years of future turmoil was avoided. Sean was a great actor and an even greater man. Sincere condolences to his family!",en,[],[],[],4849,13617,111694,[],[],https://twitter.com/realDonaldTrump/status/1322899821267689472,False,,0,,,,,,,,[],,,,
1322892481751646212,1322892481751646212,2020-11-01 18:55:20 India Standard Time,2020-11-01,18:55:20,+0530,25073877,realdonaldtrump,Donald J. Trump,,"Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback is underway!!!",en,[],[],[],22076,39651,217155,[],[],https://twitter.com/realDonaldTrump/status/1322892481751646212,False,,0,,,,,,,,[],,,,
1322868385361891328,1322868385361891328,2020-11-01 17:19:35 India Standard Time,2020-11-01,17:19:35,+0530,25073877,realdonaldtrump,Donald J. Trump,,"When I originally became your all time favorite President, the Great State of Michigan was hemorrhaging car companies and jobs. Plants were closing and moving to Mexico, and other places. No new plants for decades. I stopped the moves, &amp; now many plants are and have been built...",en,[],[],[],13232,22749,123076,[],[],https://twitter.com/realDonaldTrump/status/1322868385361891328,False,,0,,,,,,,,[],,,,
1322748328308858880,1322748328308858880,2020-11-01 09:22:31 India Standard Time,2020-11-01,09:22:31,+0530,25073877,realdonaldtrump,Donald J. Trump,,Great people with unlimited potential. WIN!!!,en,[],[],[],2004,14973,70625,[],[],https://twitter.com/realDonaldTrump/status/1322748328308858880,False,https://twitter.com/IWashington/status/1322740347122839552,0,,,,,,,,[],,,,
1322656588285407234,1322656588285407234,2020-11-01 03:17:59 India Standard Time,2020-11-01,03:17:59,+0530,25073877,realdonaldtrump,Donald J. Trump,,"Thank you to the wonderful @RJHarrisWHP580 for the nice words on @FoxNews. Tremendous enthusiasm in Pennsylvania, and everywhere else. The Great Red Wave is coming!",en,"[{'screen_name': 'rjharriswhp580', 'name': 'rj harris', 'id': '138490752'}, {'screen_name': 'foxnews', 'name': 'fox news', 'id': '1367531'}]",[],[],5561,15330,88053,[],[],https://twitter.com/realDonaldTrump/status/1322656588285407234,False,,0,,,,,,,,[],,,,
1322653650200588289,1322653650200588289,2020-11-01 03:06:18 India Standard Time,2020-11-01,03:06:18,+0530,25073877,realdonaldtrump,Donald J. Trump,,"We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD! Together with the incredible people of Pennsylvania, we will MAKE AMERICA GREAT AGAIN!   #ElectionDay #MAGA🇺🇸   https://t.co/gsFSgh2KPc  https://t.co/7EwfCm23U7",en,[],['http://Vote.DonaldJTrump.com'],['https://pbs.twimg.com/media/ElsCdfBUcAAb1D9.jpg'],8960,19248,83355,"['electionday', 'maga']",[],https://twitter.com/realDonaldTrump/status/1322653650200588289,False,,1,https://pbs.twimg.com/media/ElsCdfBUcAAb1D9.jpg,,,,,,,[],,,,
