id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1314524138367787008,1314524138367787008,2020-10-09 16:42:31 India Standard Time,2020-10-09,16:42:31,+0530,250391704,ey_india,EY India,,"Use of 'force majeure' to exit deals to hit companies' financials, reports @ETPrime_com. #EYFAAS India Leader Sandip Khetan (@Sandip_khetan) share his views on the development  https://t.co/Pp5g2f0kMr @EconomicTimes  https://t.co/XYU3OQdrhc",en,"[{'screen_name': 'etprime_com', 'name': 'et prime', 'id': '905773949333651456'}, {'screen_name': 'sandip_khetan', 'name': 'sandip khetan', 'id': '394025881'}, {'screen_name': 'economictimes', 'name': 'economic times', 'id': '39743812'}]",['http://spr.ly/6013G2XzV'],['https://pbs.twimg.com/media/Ej4gvOlXgAAD-KQ.jpg'],0,0,2,['eyfaas'],[],https://twitter.com/EY_India/status/1314524138367787008,False,,1,https://pbs.twimg.com/media/Ej4gvOlXgAAD-KQ.jpg,,,,,,,[],,,,
1314181319488868353,1314181319488868353,2020-10-08 18:00:17 India Standard Time,2020-10-08,18:00:17,+0530,250391704,ey_india,EY India,,"Leverage EY DigiTCS™, a digital solution to automate your Tax Collected at Source (TCS) life cycle. Discover more at  https://t.co/NbcY0IYhXN #DigitalEY #EYTax @SAPIndia  https://t.co/SmwGJftWm7",en,"[{'screen_name': 'sapindia', 'name': 'sap india', 'id': '325014410'}]",['http://spr.ly/6011GFCt5'],[],0,3,6,"['digitaley', 'eytax']",[],https://twitter.com/EY_India/status/1314181319488868353,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1314181253550223361/pu/img/e9quDMd2cZKrUYLX.jpg,,,,,,,[],,,,
1313773294085197824,1313773294085197824,2020-10-07 14:58:56 India Standard Time,2020-10-07,14:58:56,+0530,250391704,ey_india,EY India,,How can #technology support creativity &amp; personalisation especially for the #GenZ &amp; millennials? How will we replace ‘water cooler’ conversations in the virtual world? Find out the answers in our #webcast  https://t.co/DZ2kXJF2Ng #futureofwork  https://t.co/VrOeAtMDpU,en,[],['http://spr.ly/6017GFeKf'],[],0,2,6,"['technology', 'genz', 'webcast', 'futureofwork']",[],https://twitter.com/EY_India/status/1313773294085197824,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1313773266071441408/pu/img/rzBUvncqEaWR1RM4.jpg,,,,,,,[],,,,
1313726868907085828,1313726868907085828,2020-10-07 11:54:28 India Standard Time,2020-10-07,11:54:28,+0530,250391704,ey_india,EY India,,"Addressing water risks requires the fundamental shift from enhancing short term systemic performance to ensuring equally long term resilience. The best time to address the water crisis is now, write @EY_GovtPublic Partners. Read full column at:  https://t.co/uJHPnpRoSR @GTT68  https://t.co/tn4MEbC4To",en,"[{'screen_name': 'ey_govtpublic', 'name': 'ey government public', 'id': '919107032'}, {'screen_name': 'gtt68', 'name': 'gaurav taneja', 'id': '118279480'}]",['http://spr.ly/6014GFwas'],['https://pbs.twimg.com/media/EjtLoCsWkAEMbWQ.jpg'],0,2,5,[],[],https://twitter.com/EY_India/status/1313726868907085828,False,,1,https://pbs.twimg.com/media/EjtLoCsWkAEMbWQ.jpg,,,,,,,[],,,,
1313464029101404160,1313464029101404160,2020-10-06 18:30:02 India Standard Time,2020-10-06,18:30:02,+0530,250391704,ey_india,EY India,,".@EY_India Tax Partner Ashish K Jain shares highlights from the EY, @SAPIndia Tax Collected at Source (TCS) survey and how companies can prepare for the new regime  https://t.co/UoLcoOttzQ @FinancialXpress  https://t.co/EplA8NFtrD",en,"[{'screen_name': 'ey_india', 'name': 'ey india', 'id': '250391704'}, {'screen_name': 'sapindia', 'name': 'sap india', 'id': '325014410'}, {'screen_name': 'financialxpress', 'name': 'financialxpress', 'id': '50279781'}]",['http://spr.ly/6011GFGOd'],['https://pbs.twimg.com/media/EjpckwnX0AEPDi7.jpg'],0,2,8,[],[],https://twitter.com/EY_India/status/1313464029101404160,False,,1,https://pbs.twimg.com/media/EjpckwnX0AEPDi7.jpg,,,,,,,[],,,,
1313441484205682691,1313441484205682691,2020-10-06 17:00:27 India Standard Time,2020-10-06,17:00:27,+0530,250391704,ey_india,EY India,,"The right solution to comply with the Tax Collected at Source (TCS) regime is here. Discover EY’s DigiTCS™, an automated solution for your TCS lifecycle. To learn more, visit  https://t.co/D3FL1cRHGX #DigitalEY @SAPIndia  https://t.co/JMFIyGi2pU",en,"[{'screen_name': 'sapindia', 'name': 'sap india', 'id': '325014410'}]",['http://spr.ly/6012GLnSs'],[],0,3,4,['digitaley'],[],https://twitter.com/EY_India/status/1313441484205682691,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1313441377129299974/pu/img/--MoAMNuFFqRJNRL.jpg,,,,,,,[],,,,
1313355145451900931,1313355145451900931,2020-10-06 11:17:22 India Standard Time,2020-10-06,11:17:22,+0530,250391704,ey_india,EY India,,"Join senior #EYTax Partners as they analyze some of these recent developments under customs, #GST and Foreign Trade Policy laws and discuss their impact on businesses during Live #webcast tomorrow, 7 October at 2 p.m. Register now at:  https://t.co/uL94I0eftV @pimprikar  https://t.co/zVNXk7qIL0",en,"[{'screen_name': 'pimprikar', 'name': 'uday pimprikar', 'id': '71809125'}]",['http://spr.ly/6017G0hLd'],['https://pbs.twimg.com/media/Ejn5i5RXYAAhsgO.jpg'],0,2,8,"['eytax', 'gst', 'webcast']",[],https://twitter.com/EY_India/status/1313355145451900931,False,,1,https://pbs.twimg.com/media/Ejn5i5RXYAAhsgO.jpg,,,,,,,[],,,,
1312263614645121029,1312263614645121029,2020-10-03 11:00:01 India Standard Time,2020-10-03,11:00:01,+0530,250391704,ey_india,EY India,,Looking for an automated solution which processes relevant data from multiple formats and analyses them for periodic compliances and tax analytics enabled reporting? Discover EY’s DigiTCS™ today  https://t.co/vctzUjdJuQ #DigitalEY  https://t.co/fDJClhNm9j,en,[],['http://spr.ly/6015GLISN'],['https://pbs.twimg.com/media/EjYYzabXgAAuVzD.jpg'],0,2,4,['digitaley'],[],https://twitter.com/EY_India/status/1312263614645121029,False,,1,https://pbs.twimg.com/media/EjYYzabXgAAuVzD.jpg,,,,,,,[],,,,
1311915627146223616,1311915627146223616,2020-10-02 11:57:14 India Standard Time,2020-10-02,11:57:14,+0530,250391704,ey_india,EY India,,"We commemorate the birth of the Father of our nation, Mahatma Gandhi. This year is the 151st birth of anniversary of one of the pioneers of India’s struggle for independence. May his teachings keep guiding us. #HappyGandhiJayanti #gandhijayanti  https://t.co/r1vdlpA46Z",en,[],[],['https://pbs.twimg.com/media/EjTcThCVoAMlMUJ.jpg'],0,3,9,"['happygandhijayanti', 'gandhijayanti']",[],https://twitter.com/EY_India/status/1311915627146223616,False,,1,https://pbs.twimg.com/media/EjTcThCVoAMlMUJ.jpg,,,,,,,[],,,,
1311589875695710210,1311589875695710210,2020-10-01 14:22:49 India Standard Time,2020-10-01,14:22:49,+0530,250391704,ey_india,EY India,,"Looking for the right solution to comply with the Tax Collected at Source (TCS) regime? Discover EY’s DigiTCS™, an automated solution for your TCS function lifecycle. To learn more, visit  https://t.co/D3FL1cRHGX #DigitalEY @SAPIndia  https://t.co/rFW8EtpdRY",en,"[{'screen_name': 'sapindia', 'name': 'sap india', 'id': '325014410'}]",['http://spr.ly/6012GLnSs'],['https://pbs.twimg.com/media/EjO0CpDX0AAGxhv.jpg'],0,3,3,['digitaley'],[],https://twitter.com/EY_India/status/1311589875695710210,False,,1,https://pbs.twimg.com/media/EjO0CpDX0AAGxhv.jpg,,,,,,,[],,,,
1311531291544899584,1311531291544899584,2020-10-01 10:30:01 India Standard Time,2020-10-01,10:30:01,+0530,250391704,ey_india,EY India,,"What do you think? Tell us in the comments below. Discover a career in technology that will shape the world. At EY, it's yours to build. Visit us  https://t.co/98xyBBoh3U #BetterWorkingWorld #digital #blockchain #artificialintelligence #cloud  https://t.co/JTxbp7GTsY",en,[],['http://spr.ly/6019GIpuL'],['https://pbs.twimg.com/media/EjN-wm2WAAEk7as.jpg'],0,2,4,"['betterworkingworld', 'digital', 'blockchain', 'artificialintelligence', 'cloud']",[],https://twitter.com/EY_India/status/1311531291544899584,False,,1,https://pbs.twimg.com/media/EjN-wm2WAAEk7as.jpg,,,,,,,[],,,,
